"rep_id","ind_id","par_id","is_tip","s","c","j_obs","tau_a","tau_b","delta","seg_idx","n_segs","branch_rate","n_tips","root_state","lo_born","hi_born"
1019,1739,0,1,0,0,0,11.5850340136054,12.5850340136054,1,0,1,NA,1,0,9.01360544217687,12.4149659863946
1020,1740,0,1,0,0,0,11.5850340136054,12.5850340136054,1,0,1,NA,1,0,9.01360544217687,12.4149659863946
1021,1741,0,1,0,0,0,11.5850340136054,12.5850340136054,1,0,1,NA,1,0,9.01360544217687,12.4149659863946
1022,1742,0,1,0,0,0,11.5850340136054,12.5850340136054,1,0,1,NA,1,0,9.01360544217687,12.4149659863946
1023,1743,0,1,0,0,0,11.5850340136054,12.5850340136054,1,0,1,NA,1,0,9.01360544217687,12.4149659863946
1024,1744,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1025,1745,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1026,1746,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1027,1747,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1028,1748,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1029,1749,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1030,1750,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1031,1751,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1032,1752,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1033,1753,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1034,1754,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1035,1755,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1036,1756,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1037,1757,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1038,1758,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1039,1759,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1040,1760,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1041,1761,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1042,1762,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1043,1763,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1044,1764,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1045,1765,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1046,1766,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1047,1767,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1048,1768,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1049,1769,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1050,1770,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1051,1771,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1052,1772,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1053,1773,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1054,1774,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1055,1775,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1056,1776,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1057,1777,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1058,1778,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1059,1779,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1060,1780,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1061,1781,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1062,1782,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1063,1783,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1064,1784,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1065,1785,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1066,1786,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1067,1787,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1068,1788,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1069,1789,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1070,1790,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1071,1791,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1072,1792,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1073,1793,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1074,1796,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1075,1797,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1076,1798,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1077,1799,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1078,1800,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1079,1801,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1080,1802,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1081,1803,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1082,1804,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1083,1805,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1084,1806,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1085,1807,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1086,1810,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1087,1811,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1088,1814,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1089,1815,0,1,0,1,1,11.7551020408163,12.2551020408163,0.5,0,2,1,1,0,9.18367346938775,12.5850340136054
1089,1815,0,1,1,1,1,12.2551020408163,12.7551020408163,0.5,1,2,NA,1,0,9.18367346938775,12.5850340136054
1090,1816,0,1,0,1,1,11.7551020408163,12.2551020408163,0.5,0,2,1,1,0,9.18367346938775,12.5850340136054
1090,1816,0,1,1,1,1,12.2551020408163,12.7551020408163,0.5,1,2,NA,1,0,9.18367346938775,12.5850340136054
1091,1817,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1092,1818,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1093,1819,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1094,1820,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1095,1821,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1096,1822,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1097,1823,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1098,1824,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1099,1825,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1100,1826,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1101,1827,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1102,1828,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1103,1829,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1104,1830,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1105,1831,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1106,1832,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1107,1833,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1108,1834,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1109,1835,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1110,1836,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1111,1837,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1112,1838,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1113,1839,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1114,1840,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1115,1841,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1116,1842,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1117,1843,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1118,1844,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1119,1845,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1120,1846,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1121,1847,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1122,1848,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1123,1849,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1124,1850,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1125,1851,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1126,1853,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1127,1854,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1128,1855,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1129,1856,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1130,1857,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1131,1858,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1132,1859,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1133,1860,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1134,1861,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1135,1862,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1136,1863,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1137,1864,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1138,1865,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1139,1866,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1140,1867,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1141,1868,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1142,1869,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1143,1870,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1144,1871,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1145,1872,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1146,1873,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1147,1874,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1148,1875,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1149,1876,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1150,1877,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1151,1878,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1152,1879,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1153,1880,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1154,1881,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1155,1882,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1156,1883,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1157,1884,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1158,1885,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1159,1886,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1160,1887,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1161,1888,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1162,1889,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1163,1890,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1164,1891,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1165,1892,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1166,1893,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1167,1894,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1168,1895,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1169,1896,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1170,1897,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1171,1898,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1172,1899,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1173,1900,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1174,1901,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1175,1902,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1176,1903,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1177,1904,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1178,1905,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1179,1906,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1180,1907,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1181,1908,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1182,1909,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1183,1910,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1184,1911,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1185,1912,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1186,1913,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1187,1914,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1188,1915,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1189,1916,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1190,1917,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1191,1918,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1192,1919,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1193,1920,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1194,1921,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1195,1922,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1196,1923,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1197,1924,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1198,1925,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1199,1926,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1200,1927,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1201,1928,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1202,1929,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1203,1930,0,1,0,1,3,11.7551020408163,12.0051020408163,0.25,0,4,1,1,0,9.18367346938775,12.5850340136054
1203,1930,0,1,1,2,3,12.0051020408163,12.2551020408163,0.25,1,4,1,1,0,9.18367346938775,12.5850340136054
1203,1930,0,1,2,3,3,12.2551020408163,12.5051020408163,0.25,2,4,1,1,0,9.18367346938775,12.5850340136054
1203,1930,0,1,3,3,3,12.5051020408163,12.7551020408163,0.25,3,4,NA,1,0,9.18367346938775,12.5850340136054
1204,1931,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1205,1939,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1206,1940,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1207,1941,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1208,1942,0,1,0,1,6,11.7551020408163,11.8979591836735,0.142857142857142,0,7,1,1,0,9.18367346938775,12.5850340136054
1208,1942,0,1,1,2,6,11.8979591836735,12.0408163265306,0.142857142857144,1,7,1,1,0,9.18367346938775,12.5850340136054
1208,1942,0,1,2,3,6,12.0408163265306,12.1836734693878,0.142857142857142,2,7,1,1,0,9.18367346938775,12.5850340136054
1208,1942,0,1,3,4,6,12.1836734693878,12.3265306122449,0.142857142857142,3,7,1,1,0,9.18367346938775,12.5850340136054
1208,1942,0,1,4,5,6,12.3265306122449,12.469387755102,0.142857142857142,4,7,1,1,0,9.18367346938775,12.5850340136054
1208,1942,0,1,5,6,6,12.469387755102,12.6122448979592,0.142857142857144,5,7,1,1,0,9.18367346938775,12.5850340136054
1208,1942,0,1,6,6,6,12.6122448979592,12.7551020408163,0.142857142857142,6,7,NA,1,0,9.18367346938775,12.5850340136054
1209,1943,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1210,1944,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1211,1945,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1212,1946,0,1,0,1,2,11.7551020408163,12.0884353741497,0.333333333333334,0,3,1,1,0,9.18367346938775,12.5850340136054
1212,1946,0,1,1,2,2,12.0884353741497,12.421768707483,0.333333333333332,1,3,1,1,0,9.18367346938775,12.5850340136054
1212,1946,0,1,2,2,2,12.421768707483,12.7551020408163,0.333333333333334,2,3,NA,1,0,9.18367346938775,12.5850340136054
1213,1947,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1214,1948,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1215,1949,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1216,1950,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1217,1951,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1218,1952,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1219,1953,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1220,1954,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1221,1955,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1222,1956,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1223,1957,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1224,1958,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1225,1959,0,1,0,0,0,11.7551020408163,12.7551020408163,1,0,1,NA,1,0,9.18367346938775,12.5850340136054
1226,1960,0,1,0,0,0,11.9251700680272,12.9251700680272,1,0,1,NA,1,0,9.35374149659864,12.7551020408163
1227,1961,0,1,0,0,0,11.9251700680272,12.9251700680272,1,0,1,NA,1,0,9.35374149659864,12.7551020408163
1228,1962,0,1,0,0,0,11.9251700680272,12.9251700680272,1,0,1,NA,1,0,9.35374149659864,12.7551020408163
1229,1965,0,1,0,0,0,11.9251700680272,12.9251700680272,1,0,1,NA,1,0,9.35374149659864,12.7551020408163
1230,1966,0,1,0,0,0,11.9251700680272,12.9251700680272,1,0,1,NA,1,0,9.35374149659864,12.7551020408163
1231,1967,0,1,0,0,0,11.9251700680272,12.9251700680272,1,0,1,NA,1,0,9.35374149659864,12.7551020408163
1232,1968,0,1,0,0,0,11.9251700680272,12.9251700680272,1,0,1,NA,1,0,9.35374149659864,12.7551020408163
